z,RA,Dec,Chi,dl_FLRW,dl_Lan,rel_Corr
0.09,270.0,-45.0,264.07674609863295,287.84365324750996,289.40946573138757,0.005439802011306413
0.09,270.0,-40.0,264.07674609863295,287.84365324750996,289.5507547391655,0.005930655313728954
0.09,270.0,-35.0,264.07674609863295,287.84365324750996,289.57552505351794,0.006016710066276027
0.09,270.0,-30.0,264.07674609863295,287.84365324750996,289.4336354198718,0.0055237701245912756
0.09,270.0,-25.0,264.07674609863295,287.84365324750996,289.145343173179,0.004522211662418608
0.09,270.0,-20.0,264.07674609863295,287.84365324750996,288.7909935239241,0.003291162635430757
0.09,270.0,-15.0,264.07674609863295,287.84365324750996,288.4470537967159,0.002096278804129433
0.09,270.0,-10.0,264.07674609863295,287.84365324750996,288.1522673841641,0.0010721589070048733
0.09,270.0,-5.0,264.07674609863295,287.84365324750996,287.91538170532925,0.000249192424463784
0.09,270.0,0.0,264.07674609863295,287.84365324750996,287.731580151653,-0.00038935406284817286
0.09,270.0,5.0,264.07674609863295,287.84365324750996,287.592454956159,-0.0008726900472422886
0.09,270.0,10.0,264.07674609863295,287.84365324750996,287.4899957764377,-0.0012286443250779683
0.09,270.0,15.0,264.07674609863295,287.84365324750996,287.41766302876556,-0.0014799361178831599
0.09,270.0,20.0,264.07674609863295,287.84365324750996,287.37039477224283,-0.0016441511561146314
0.09,270.0,25.0,264.07674609863295,287.84365324750996,287.34432576097447,-0.0017347177222841468
0.09,270.0,30.0,264.07674609863295,287.84365324750996,287.3364876779261,-0.0017619480709821563
0.09,270.0,35.0,264.07674609863295,287.84365324750996,287.3445631709896,-0.0017338929342005118
0.09,270.0,40.0,264.07674609863295,287.84365324750996,287.3667006711,-0.0016569848632371012
0.09,270.0,45.0,264.07674609863295,287.84365324750996,287.40137916355746,-0.0015365080277528098
0.09,270.0,50.0,264.07674609863295,287.84365324750996,287.44730997428934,-0.0013769394209287508
0.09,270.0,55.0,264.07674609863295,287.84365324750996,287.503364802494,-0.0011821988818471547
0.09,270.0,60.0,264.07674609863295,287.84365324750996,287.5685219490465,-0.0009558359038297143
0.09,270.0,65.0,264.07674609863295,287.84365324750996,287.6418249060865,-0.000701173498690578
0.09,270.0,70.0,264.07674609863295,287.84365324750996,287.7223489971739,-0.0004214240924454965
0.09,270.0,75.0,264.07674609863295,287.84365324750996,287.8091726206353,-0.00011978942903769467
0.09,270.0,80.0,264.07674609863295,287.84365324750996,287.90134988545213,0.00020044436377587925
0.09,270.0,85.0,264.07674609863295,287.84365324750996,287.9978809959068,0.0005358038874814734
0.09,280.0,-90.0,264.07674609863295,287.84365324750996,288.0577812225975,0.0007439037570283211
0.09,280.0,-85.0,264.07674609863295,287.84365324750996,288.17827187058384,0.0011625013068679902
0.09,280.0,-80.0,264.07674609863295,287.84365324750996,288.3124794254088,0.001628752875421892
0.09,280.0,-75.0,264.07674609863295,287.84365324750996,288.4619968588662,0.0021481926190832284
0.09,280.0,-70.0,264.07674609863295,287.84365324750996,288.62903140686035,0.002728488714236295
0.09,280.0,-65.0,264.07674609863295,287.84365324750996,288.8165211957403,0.0033798485297634297
0.09,280.0,-60.0,264.07674609863295,287.84365324750996,289.0280954994184,0.004114880555973035
0.09,280.0,-55.0,264.07674609863295,287.84365324750996,289.26750392105913,0.004946611320016983
0.09,280.0,-50.0,264.07674609863295,287.84365324750996,289.53657029264485,0.0058813770115654015
0.09,280.0,-45.0,264.07674609863295,287.84365324750996,289.8296362839373,0.006899519979061766
0.09,280.0,-40.0,264.07674609863295,287.84365324750996,290.1215330790394,0.007913601032470146
0.09,280.0,-35.0,264.07674609863295,287.84365324750996,290.3502374425536,0.008708144740256859
0.09,280.0,-30.0,264.07674609863295,287.84365324750996,290.4151369219717,0.00893361255476618
0.09,280.0,-25.0,264.07674609863295,287.84365324750996,290.23165037033436,0.008296160418624928
0.09,280.0,-20.0,264.07674609863295,287.84365324750996,289.81866894921103,0.006861418271407354
0.09,280.0,-15.0,264.07674609863295,287.84365324750996,289.29586673204926,0.005045146794640649
0.09,280.0,-10.0,264.07674609863295,287.84365324750996,288.78538509039635,0.0032716783304462737
0.09,280.0,-5.0,264.07674609863295,287.84365324750996,288.3509669847228,0.001762462821358798
0.09,280.0,0.0,264.07674609863295,287.84365324750996,288.00688013946456,0.0005670678860311514
0.09,280.0,5.0,264.07674609863295,287.84365324750996,287.74473340445684,-0.0003436582392457178
0.09,280.0,10.0,264.07674609863295,287.84365324750996,287.55032787500954,-0.0010190440858814543
0.09,280.0,15.0,264.07674609863295,287.84365324750996,287.41036032354805,-0.0015053065060612074
0.09,280.0,20.0,264.07674609863295,287.84365324750996,287.3141397327886,-0.001839587250743001
0.09,280.0,25.0,264.07674609863295,287.84365324750996,287.2535163942488,-0.002050199289104261
0.09,280.0,30.0,264.07674609863295,287.84365324750996,287.2223589332875,-0.0021584436801467626
0.09,280.0,35.0,264.07674609863295,287.84365324750996,287.21602623849003,-0.002180444147157448
0.09,280.0,40.0,264.07674609863295,287.84365324750996,287.23094581472816,-0.0021286119248040913
0.09,280.0,45.0,264.07674609863295,287.84365324750996,287.2643023748196,-0.0020127276254105642
0.09,280.0,50.0,264.07674609863295,287.84365324750996,287.31381381507384,-0.0018407195241526607
0.09,280.0,55.0,264.07674609863295,287.84365324750996,287.3775704307301,-0.0016192221420254426
0.09,280.0,60.0,264.07674609863295,287.84365324750996,287.45391818198857,-0.0013539817922830228
0.09,280.0,65.0,264.07674609863295,287.84365324750996,287.5413720931425,-0.001050157441225738
0.09,280.0,70.0,264.07674609863295,287.84365324750996,287.6385499723699,-0.0007125509728147432
0.09,280.0,75.0,264.07674609863295,287.84365324750996,287.74411944458325,-0.00034579120228561005
0.09,280.0,80.0,264.07674609863295,287.84365324750996,287.85675297464417,4.550986963359617e-05
0.09,280.0,85.0,264.07674609863295,287.84365324750996,287.9750862919154,0.0004566126191166207
0.09,290.0,-90.0,264.07674609863295,287.84365324750996,288.0577812225975,0.0007439037570283211
0.09,290.0,-85.0,264.07674609863295,287.84365324750996,288.1966346220509,0.0012262954925651578
0.09,290.0,-80.0,264.07674609863295,287.84365324750996,288.3515860031403,0.0017646133583275013
0.09,290.0,-75.0,264.07674609863295,287.84365324750996,288.5240979556003,0.0023639385493250064
0.09,290.0,-70.0,264.07674609863295,287.84365324750996,288.7162426454729,0.003031469994624654
0.09,290.0,-65.0,264.07674609863295,287.84365324750996,288.9308857219969,0.0037771632697840775
0.09,290.0,-60.0,264.07674609863295,287.84365324750996,289.1718549293513,0.004614316372295661
0.09,290.0,-55.0,264.07674609863295,287.84365324750996,289.4439483171386,0.005559598245692807
0.09,290.0,-50.0,264.07674609863295,287.84365324750996,289.75237395385955,0.006631102283531515
0.09,290.0,-45.0,264.07674609863295,287.84365324750996,290.1005858602444,0.007840828127600785
0.09,290.0,-40.0,264.07674609863295,287.84365324750996,290.4842211196941,0.009173618533508435
0.09,290.0,-35.0,264.07674609863295,287.84365324750996,290.8773724283944,0.010539468724279197
0.09,290.0,-30.0,264.07674609863295,287.84365324750996,291.2101680748203,0.011695636813001307
0.09,290.0,-25.0,264.07674609863295,287.84365324750996,291.35639022027664,0.012203628369551443
0.09,290.0,-20.0,264.07674609863295,287.84365324750996,291.18356545402906,0.011603216429605196
0.09,290.0,-15.0,264.07674609863295,287.84365324750996,290.67375145746524,0.009832067436698993
0.09,290.0,-10.0,264.07674609863295,287.84365324750996,289.96857222799315,0.007382198483480262
0.09,290.0,-5.0,264.07674609863295,287.84365324750996,289.25247656532787,0.004894404660041127
0.09,290.0,0.0,264.07674609863295,287.84365324750996,288.6374194861939,0.0027576298095460445
0.09,290.0,5.0,264.07674609863295,287.84365324750996,288.1547544320916,0.0010807991806374836
0.09,290.0,10.0,264.07674609863295,287.84365324750996,287.7942776975475,-0.00017153600367900547
0.09,290.0,15.0,264.07674609863295,287.84365324750996,287.5338609382939,-0.0010762520059793316
0.09,290.0,20.0,264.07674609863295,287.84365324750996,287.35215195861946,-0.001707528664764023
0.09,290.0,25.0,264.07674609863295,287.84365324750996,287.2320233649783,-0.0021248683986293047
0.09,290.0,30.0,264.07674609863295,287.84365324750996,287.1605814594202,-0.0023730653095291013
0.09,290.0,35.0,264.07674609863295,287.84365324750996,287.12828765032174,-0.00248525749696863
0.09,290.0,40.0,264.07674609863295,287.84365324750996,287.12805444491374,-0.0024860676777921685
0.09,290.0,45.0,264.07674609863295,287.84365324750996,287.1545291862833,-0.002394091561345341
0.09,290.0,50.0,264.07674609863295,287.84365324750996,287.2035725508753,-0.0022237096055902064
0.09,290.0,55.0,264.07674609863295,287.84365324750996,287.2718894920531,-0.001986369159111641
0.09,290.0,60.0,264.07674609863295,287.84365324750996,287.35676889290124,-0.001691488935453712
0.09,290.0,65.0,264.07674609863295,287.84365324750996,287.4558979134702,-0.001347103990882027
0.09,290.0,70.0,264.07674609863295,287.84365324750996,287.56722691912347,-0.0009603349779222553
0.09,290.0,75.0,264.07674609863295,287.84365324750996,287.6888684415664,-0.0005377391656799143
0.09,290.0,80.0,264.07674609863295,287.84365324750996,287.8190187989764,-8.558273998964818e-05
0.09,290.0,85.0,264.07674609863295,287.84365324750996,287.95589426467905,0.0003899374396578089
0.09,300.0,-90.0,264.07674609863295,287.84365324750996,288.0577812225975,0.000743903757028321
0.09,300.0,-85.0,264.07674609863295,287.84365324750996,288.21050467658813,0.001274481562957138
0.09,300.0,-80.0,264.07674609863295,287.84365324750996,288.38047206749206,0.0018649666717524074
0.09,300.0,-75.0,264.07674609863295,287.84365324750996,288.56860332772817,0.002518555028186964
0.09,300.0,-70.0,264.07674609863295,287.84365324750996,288.7762655716617,0.0032399961355055644
0.09,300.0,-65.0,264.07674609863295,287.84365324750996,289.0054188759156,0.004036099512003761
0.09,300.0,-60.0,264.07674609863295,287.84365324750996,289.2587837226637,0.004916316407146376
0.09,300.0,-55.0,264.07674609863295,287.84365324750996,289.5399856421154,0.005893242305213619
0.09,300.0,-50.0,264.07674609863295,287.84365324750996,289.853543184868,0.0069825751399486165
0.09,300.0,-45.0,264.07674609863295,287.84365324750996,290.2043439328187,0.008201294899765671
0.09,300.0,-40.0,264.07674609863295,287.84365324750996,290.59574111809326,0.009561051075935391
0.09,300.0,-35.0,264.07674609863295,287.84365324750996,291.02436634047325,0.011050141481592099
0.09,300.0,-30.0,264.07674609863295,287.84365324750996,291.4683025614213,0.012592423953133092
0.09,300.0,-25.0,264.07674609863295,287.84365324750996,291.86595365039096,0.01397390686749767
0.09,300.0,-20.0,264.07674609863295,287.84365324750996,292.09542159840555,0.014771103350469224
0.09,300.0,-15.0,264.07674609863295,287.84365324750996,291.99763935497066,0.014431397255400774
0.09,300.0,-10.0,264.07674609863295,287.84365324750996,291.48871216464846,0.012663329123342426
0.09,300.0,-5.0,264.07674609863295,287.84365324750996,290.6710946282675,0.009822837324560537
0.09,300.0,0.0,264.07674609863295,287.84365324750996,289.7691737040053,0.006689466433500525
0.09,300.0,5.0,264.07674609863295,287.84365324750996,288.9638927712538,0.0038918333307165474
0.09,300.0,10.0,264.07674609863295,287.84365324750996,288.3274231440554,0.0016806689711149445
0.09,300.0,15.0,264.07674609863295,287.84365324750996,287.85839905151425,5.12285188085951e-05
0.09,300.0,20.0,264.07674609863295,287.84365324750996,287.5284237770758,-0.0010951412924263659
0.09,300.0,25.0,264.07674609863295,287.84365324750996,287.3065310841817,-0.001866020519362965
0.09,300.0,30.0,264.07674609863295,287.84365324750996,287.16715163897373,-0.002350239794776722
0.09,300.0,35.0,264.07674609863295,287.84365324750996,287.0910472924455,-0.0026146345301464717
0.09,300.0,40.0,264.07674609863295,287.84365324750996,287.06417156731993,-0.002708003707553646
0.09,300.0,45.0,264.07674609863295,287.84365324750996,287.0762829094137,-0.0026659275945070194
0.09,300.0,50.0,264.07674609863295,287.84365324750996,287.1198104134672,-0.00251470833515437
0.09,300.0,55.0,264.07674609863295,287.84365324750996,287.18902726925035,-0.002274241487953558
0.09,300.0,60.0,264.07674609863295,287.84365324750996,287.27947226415216,-0.0019600257882799394
0.09,300.0,65.0,264.07674609863295,287.84365324750996,287.3875485833712,-0.0015845569599777414
0.09,300.0,70.0,264.07674609863295,287.84365324750996,287.51024369403564,-0.001158300868241351
0.09,300.0,75.0,264.07674609863295,287.84365324750996,287.64493063445184,-0.0006903838622671748
0.09,300.0,80.0,264.07674609863295,287.84365324750996,287.78922392209074,-0.00018909336650351185
0.09,300.0,85.0,264.07674609863295,287.84365324750996,287.9408721963944,0.00033774914884388105
0.09,310.0,-90.0,264.07674609863295,287.84365324750996,288.0577812225975,0.000743903757028321
0.09,310.0,-85.0,264.07674609863295,287.84365324750996,288.2193963895259,0.0013053723359078742
0.09,310.0,-80.0,264.07674609863295,287.84365324750996,288.39804757657504,0.0019260258922171737
0.09,310.0,-75.0,264.07674609863295,287.84365324750996,288.59383444103196,0.0026062106461558383
0.09,310.0,-70.0,264.07674609863295,287.84365324750996,288.80709105751305,0.003347087209092197
0.09,310.0,-65.0,264.07674609863295,287.84365324750996,289.03845956243475,0.0041508864324251386
0.09,310.0,-60.0,264.07674609863295,287.84365324750996,289.2889787798188,0.005021217303221324
0.09,310.0,-55.0,264.07674609863295,287.84365324750996,289.56017213420506,0.005963372363187241
0.09,310.0,-50.0,264.07674609863295,287.84365324750996,289.8540906479504,0.006984477085939715
0.09,310.0,-45.0,264.07674609863295,287.84365324750996,290.17320074783373,0.008093100105009552
0.09,310.0,-40.0,264.07674609863295,287.84365324750996,290.5198581806191,0.009297425539578982
0.09,310.0,-35.0,264.07674609863295,287.84365324750996,290.8947921236698,0.01059998663071518
0.09,310.0,-30.0,264.07674609863295,287.84365324750996,291.2934138443397,0.011984841624641689
0.09,310.0,-25.0,264.07674609863295,287.84365324750996,291.69788274415185,0.013390010351653232
0.09,310.0,-20.0,264.07674609863295,287.84365324750996,292.0627779680468,0.014657695846116063
0.09,310.0,-15.0,264.07674609863295,287.84365324750996,292.29748913039816,0.015473107823080713
0.09,310.0,-10.0,264.07674609863295,287.84365324750996,292.2673119678099,0.015368269094667637
0.09,310.0,-5.0,264.07674609863295,287.84365324750996,291.85594375589557,0.013939131410813202
0.09,310.0,0.0,264.07674609863295,287.84365324750996,291.0805471761298,0.011245319784197206
0.09,310.0,5.0,264.07674609863295,287.84365324750996,290.1229890344961,0.007918659179280875
0.09,310.0,10.0,264.07674609863295,287.84365324750996,289.2030218738614,0.004722593710213063
0.09,310.0,15.0,264.07674609863295,287.84365324750996,288.45042087391755,0.0021079763946918245
0.09,310.0,20.0,264.07674609863295,287.84365324750996,287.893999144063,0.00017490709273949788
0.09,310.0,25.0,264.07674609863295,287.84365324750996,287.51014666762217,-0.0011586379485012447
0.09,310.0,30.0,264.07674609863295,287.84365324750996,287.2619032135854,-0.002021062571160031
0.09,310.0,35.0,264.07674609863295,287.84365324750996,287.1158336742656,-0.0025285239574782074
0.09,310.0,40.0,264.07674609863295,287.84365324750996,287.0461130321695,-0.0027707410128466267
0.09,310.0,45.0,264.07674609863295,287.84365324750996,287.0338969750388,-0.0028131809172630973
0.09,310.0,50.0,264.07674609863295,287.84365324750996,287.06562979103717,-0.0027029376805602075
0.09,310.0,55.0,264.07674609863295,287.84365324750996,287.131486640375,-0.002474143859349188
0.09,310.0,60.0,264.07674609863295,287.84365324750996,287.2242003895722,-0.0021520462617430182
0.09,310.0,65.0,264.07674609863295,287.84365324750996,287.3382375009358,-0.0017558689964916232
0.09,310.0,70.0,264.07674609863295,287.84365324750996,287.46923227990743,-0.001300778958918343
0.09,310.0,75.0,264.07674609863295,287.84365324750996,287.6135990906892,-0.0007992330357999381
0.09,310.0,80.0,264.07674609863295,287.84365324750996,287.76826406739525,-0.0002619101698583572
0.09,310.0,85.0,264.07674609863295,287.84365324750996,287.9304767386081,0.00030163420356348633
0.09,320.0,-90.0,264.07674609863295,287.84365324750996,288.0577812225975,0.000743903757028321
0.09,320.0,-85.0,264.07674609863295,287.84365324750996,288.22303539738095,0.0013180146429866658
0.09,320.0,-80.0,264.07674609863295,287.84365324750996,288.4038484636546,0.0019461788016668707
0.09,320.0,-75.0,264.07674609863295,287.84365324750996,288.5994300879543,0.0026256505290893754
